331.00,28258
331.00,28258
329.00,28440
329.00,28440
331.00,28621
327.00,28804
327.00,28804
331.00,28985
331.00,29166
329.00,29348
329.00,29348
329.00,29530
329.00,29530
331.00,29711
331.00,29711
331.00,29892
331.00,29892
329.00,30074
329.00,30074
329.00,30256
329.00,30438
329.00,30438
331.00,30619
331.00,30800
327.00,30983
331.00,31164
331.00,31164
331.00,31345
331.00,31345
331.00,31526
331.00,31526
327.00,31709
327.00,31709
331.00,31890
329.00,32072
329.00,32072
331.00,32253
327.00,32436
331.00,32617
329.00,32799
329.00,32799
331.00,32980
329.00,33162
329.00,33162
331.00,33343
331.00,33343
331.00,33524
327.00,33707
331.00,33888
331.00,33888
329.00,34070
331.00,34251
331.00,34251
327.00,34434
327.00,34434
331.00,34615
331.00,34615
329.00,34797
331.00,34978
331.00,34978
329.00,35160
329.00,35160
331.00,35341
331.00,35522
329.00,35704
329.00,35886
329.00,35886
329.00,36068
331.00,36249
329.00,36431
329.00,36431
329.00,36613
329.00,36795
329.00,36795
331.00,36976
329.00,37158
329.00,37158
329.00,37340
329.00,37340
331.00,37521
331.00,37521
331.00,37702
331.00,37702
331.00,37883
329.00,38065
329.00,38247
331.00,38428
331.00,38609
331.00,38609
329.00,38791
329.00,38791
331.00,38972
329.00,39154
329.00,39336
329.00,39336
329.00,39518
329.00,39518
331.00,39699
329.00,39881
331.00,40062
327.00,40245
327.00,40245
331.00,40426
329.00,40608
329.00,40790
329.00,40790
331.00,40971
331.00,41152
329.00,41334
329.00,41516
329.00,41698
329.00,41698
331.00,41879
329.00,42061
329.00,42061
329.00,42243
329.00,42425
331.00,42606
329.00,42788
329.00,42788
329.00,42970
329.00,43152
331.00,43333
331.00,43333
331.00,43514
329.00,43696
329.00,43878
331.00,44059
329.00,44241
329.00,44423
329.00,44423
329.00,44605
331.00,44786
329.00,44968
329.00,45150
329.00,45332
331.00,45513
327.00,45696
331.00,45877
329.00,46059
331.00,46240
331.00,46240
327.00,46423
331.00,46604
331.00,46604
331.00,46785
331.00,46785
331.00,46966
331.00,46966
329.00,47148
329.00,47148
331.00,47329
331.00,47510
331.00,47510
331.00,47691
331.00,47691
329.00,47873
329.00,48055
329.00,48055
331.00,48236
331.00,48236
331.00,48417
331.00,48417
329.00,48599
329.00,48781
329.00,48963
329.00,48963
331.00,49144
327.00,49327
327.00,49327
331.00,49508
331.00,49508
329.00,49690
331.00,49871
329.00,50053
329.00,50235
331.00,50416
329.00,50598
329.00,50598
329.00,50780
329.00,50780
331.00,50961
331.00,51142
329.00,51324
329.00,51506
329.00,51688
331.00,51869
329.00,52051
329.00,52233
329.00,52233
329.00,52415
331.00,52596
327.00,52779
331.00,52960
329.00,53142
331.00,53323
327.00,53506
327.00,53506
331.00,53687
331.00,53687
329.00,53869
331.00,54050
329.00,54232
329.00,54414
331.00,54595
329.00,54777
329.00,54959
329.00,54959
331.00,55140
331.00,55321
331.00,55321
331.00,55502
329.00,55684
329.00,55866
329.00,55866
331.00,56047
331.00,56228
331.00,56228
329.00,56410
329.00,56410
331.00,56591
329.00,56773
331.00,56954
331.00,56954
329.00,57136
329.00,57136
331.00,57317
329.00,57499
331.00,57680
329.00,57862
329.00,58044
329.00,58044
331.00,58225
329.00,58407
329.00,58407
329.00,58589
329.00,58771
331.00,58952
331.00,59133
331.00,59133
329.00,59315
331.00,59496
331.00,59496
331.00,59677
331.00,59858
327.00,60041
331.00,60222
331.00,60222
329.00,60404
329.00,60404
331.00,60585
331.00,60585
329.00,60767
329.00,60767
331.00,60948
331.00,61129
327.00,61312
331.00,61493
331.00,61493
331.00,61674
329.00,61856
329.00,61856
329.00,62038
329.00,62220
329.00,62220
331.00,62401
331.00,62582
327.00,62765
327.00,62765
331.00,62946
329.00,63128
331.00,63309
331.00,63309
331.00,63490
331.00,63490
331.00,63671
331.00,63671
331.00,63852
331.00,63852
331.00,64033
329.00,64215
329.00,64397
329.00,64397
331.00,64578
331.00,64759
327.00,64942
331.00,65123
329.00,65305
329.00,65305
331.00,65486
331.00,65486
327.00,65669
331.00,65850
331.00,66031
329.00,66213
329.00,66213
329.00,66395
329.00,66395
331.00,66576
331.00,66576
331.00,66757
